gene;p_val;avg_log2FC;pct.1;pct.2;p_val_adj
RMST;1,28029567776650e-27;-0,379213198686169;0,137;0,369;2,30760492960634e-23
AK1;1,66953829292858e-27;0,467834252880646;0,814;0,656;3,00917581917447e-23
CAPN3;2,23811928564169e-27;0,474386081932552;0,314;0,087;4,03398620044058e-23
LUC7L3;2,25111215192245e-27;0,465982513584305;0,626;0,377;4,05740454262502e-23
ATF4;2,45936989877553e-27;0,457280604929894;0,903;0,820;4,43276830555301e-23
COL15A1;2,59722627958397e-27;0,485370217470965;0,432;0,179;4,68124064632215e-23
PI4KA;2,90590401704572e-27;0,458407781033734;0,468;0,215;5,23760140032320e-23
ENO3;2,95868550265887e-27;0,601491328010571;0,828;0,656;5,33273474999235e-23
JPT1;3,21056698982406e-27;0,425078100191419;0,895;0,779;5,78672594245888e-23
ARGLU1;3,51342790676110e-27;0,468849017105825;0,650;0,407;6,33260245914621e-23
HNRNPDL;3,86181832700977e-27;0,428467864300006;0,925;0,870;6,96054135260241e-23
ATP5F1B;3,88884666601976e-27;0,387840833357336;0,952;0,870;7,00925723083401e-23
SLC25A4;5,61842719706206e-27;0,445401500587931;0,530;0,264;1,01266531799847e-22
SERF2;7,00348181297345e-27;0,329791285303908;0,999;0,997;1,26230756197034e-22
COX7A2;8,31392009787632e-27;0,381102206052921;0,963;0,893;1,49850095844123e-22
PLCD3;8,62906871910990e-27;0,339356067091215;0,272;0,057;1,55530334593237e-22
MAP7D1;1,01547281898939e-26;0,415731546636827;0,552;0,287;1,83028820894647e-22
UBC;1,04655189532389e-26;0,344608300961811;0,988;0,970;1,88630513613178e-22
NUMA1;1,10602404784643e-26;0,454501668594075;0,602;0,349;1,99349774383841e-22
JAM3;1,19030145857804e-26;0,455770403765205;0,622;0,367;2,14539934894107e-22
DCX;1,24378403101979e-26;0,378789093756530;0,494;0,226;2,24179633751008e-22
CSRP3;1,24930635570114e-26;0,512124623533634;0,287;0,072;2,25174977551573e-22
LMNA;1,27756626397524e-26;0,425152827619728;0,618;0,348;2,30268543418897e-22
CLSTN2;1,46572735680644e-26;0,519158804917147;0,453;0,210;2,64182698790792e-22
