gene_name;p_val;avg_log2FC;pct.1;pct.2;p_val_adj
NDUFS7;2,24071680708729e-10;0,321995450312747;0,592;0,375;4,03866797309413e-06
MCRIP1;2,30526521646091e-10;0,314927846028895;0,675;0,483;4,15501002614914e-06
PPFIA2;2,50512695927060e-10;0,344440287674997;0,381;0,189;4,51524083138932e-06
AP3B2;2,54336793545316e-10;0,274413737775862;0,282;0,101;4,58416636686078e-06
DNAJC6;2,61104512226535e-10;0,354801761924860;0,426;0,230;4,70614772837106e-06
NDUFB1;2,72433653862707e-10;0,322732375139253;0,920;0,855;4,91034417722143e-06
SNHG32;2,81548466963134e-10;-0,310450021161679;0,523;0,740;5,07462956854353e-06
RPL10A;2,89645778200496e-10;-0,278970569426790;0,977;0,990;5,22057550628574e-06
HTR1D;2,91159957840234e-10;-0,261410542279757;0,116;0,267;5,24786708011237e-06
CPE;3,06321971444044e-10;0,380185551167998;0,875;0,804;5,52114721330745e-06
SLC9A3R1;3,22638315649833e-10;-0,287389440235256;0,240;0,426;5,81523300127259e-06
B4GALNT1;3,24173695257789e-10;0,267390054989522;0,252;0,081;5,84290668332639e-06
GNAL;3,25560218871159e-10;0,300474599535503;0,428;0,223;5,86789738493377e-06
KIF3B;3,28266729343061e-10;0,321694962553164;0,421;0,223;5,91667952967933e-06
MIR124-2HG;3,69387097298950e-10;0,263928692866345;0,247;0,078;6,65783304171627e-06
NEFL;3,79458609661344e-10;0,534616779498345;0,842;0,747;6,83936198053607e-06
RPS20;3,80682304227321e-10;-0,423991064780413;0,936;0,963;6,86141785139323e-06
LPCAT4;3,80959036646335e-10;0,286909505708946;0,296;0,115;6,86640567651355e-06
CCDC184;3,88781731492561e-10;0,338296802429508;0,359;0,176;7,00740192842191e-06
ATP5PD;3,95264083563226e-10;0,276246243663042;0,747;0,564;7,12423984214359e-06
SOD1;4,19069397511674e-10;0,298346103075302;0,926;0,841;7,55330682075040e-06
GHITM;4,23914320472491e-10;0,323882015646748;0,677;0,500;7,64063171219619e-06
AGAP3;4,35989103509244e-10;0,346483306216667;0,584;0,392;7,85826760165061e-06
COX6B1;4,37841646758535e-10;0,292896044308799;0,946;0,885;7,89165784117584e-06
FGF13;4,44266969021529e-10;0,341146737865389;0,430;0,243;8,00746784964404e-06
NTRK2;4,46561642346121e-10;0,416405067941195;0,823;0,639;8,04882704164649e-06
AGRN;4,53651617141349e-10;0,358208076109099;0,512;0,328;8,17661674735567e-06
TRIM67;4,63991642204030e-10;0,289120049051840;0,289;0,111;8,36298535908545e-06
TOLLIP;4,70509605267977e-10;0,311237179815182;0,412;0,220;8,48046512535001e-06
CCDC88A;4,75757987309636e-10;0,319136667953405;0,534;0,338;8,57506196326889e-06
DDX24;4,88949426973420e-10;0,322151502463702;0,682;0,473;8,81282447176893e-06
MGP;5,06102632294232e-10;-0,500022002485388;0,519;0,716;9,12199384447124e-06
ARHGEF4;5,10589927147537e-10;0,340625471800340;0,499;0,314;9,20287284690722e-06
NELL2;5,11480716924694e-10;-0,547451464918860;0,561;0,689;9,21892844185069e-06
MORF4L1;5,40346093446273e-10;0,314008789478211;0,934;0,889;9,73919798827562e-06
PGM2L1;5,50933087268530e-10;0,389866696056774;0,512;0,311;9,93001796492799e-06
GSK3B;5,59430661373216e-10;0,296012934843117;0,471;0,260;1,00831782405908e-05
RPS26;5,67096074932427e-10;0,300069632808582;0,959;0,892;1,02213396545821e-05
MAP2K2;5,67957399706004e-10;0,317533461234187;0,651;0,470;1,02368641723010e-05
STAU2;5,75323048026257e-10;0,364545697688493;0,460;0,277;1,03696226176253e-05
MT3;5,82911274729079e-10;0,304767664803552;0,411;0,209;1,05063928157169e-05
CELF1;5,86005367874693e-10;0,344409904167113;0,553;0,361;1,05621607505735e-05
CAPN1;5,94879558499738e-10;0,285485425316050;0,438;0,236;1,07221091623993e-05
UBE2V2;5,97483085263576e-10;0,335525043444192;0,579;0,395;1,07690351287907e-05
H2AFZ;6,54559642566786e-10;0,303081631756249;0,899;0,791;1,17977829976238e-05
CHGB;6,66689965786486e-10;0,386449475865899;0,451;0,264;1,20164199433356e-05
TPD52L2;6,68175427677509e-10;0,346473316464450;0,559;0,368;1,20431939084594e-05
ATP2B2;6,80908304934475e-10;0,262730146524366;0,259;0,088;1,22726912881390e-05
PINK1;6,93174185160436e-10;0,338720382603999;0,573;0,382;1,24937715133317e-05
BRSK2;6,98728867072404e-10;0,280317419062877;0,309;0,128;1,25938891001130e-05
TUBA1B;7,11280098450647e-10;0,278351803110610;0,999;1,000;1,28201124944745e-05
DTX4;7,11497330577909e-10;0,357227045227185;0,677;0,524;1,28240278863362e-05
LRATD1;7,44683262125736e-10;-0,610788665618851;0,482;0,595;1,34221711165543e-05
ARL2;7,59608678885538e-10;0,323021831725778;0,490;0,297;1,36911868282329e-05
NDUFB6;7,64684659984518e-10;0,318442897783320;0,680;0,493;1,37826763115609e-05
WASF1;7,69018463355824e-10;0,342353956194959;0,436;0,253;1,38607887835254e-05
PNN;7,88591320485683e-10;0,317410792993801;0,502;0,307;1,42135699604339e-05
CTPS1;8,02839027146774e-10;0,255804307011372;0,287;0,108;1,44703706252934e-05
CAMKV;8,17789903804950e-10;0,312904714241890;0,339;0,159;1,47398452261804e-05
DHCR24;8,19139601012346e-10;0,427870428362411;0,524;0,361;1,47641721686465e-05
VASN;8,31078253186383e-10;-0,275005070529603;0,147;0,304;1,49793544354314e-05
TNNI2;8,41506140537347e-10;0,428414619521734;0,576;0,429;1,51673066770451e-05
SCG2;8,84482258150958e-10;-0,425823488623576;0,525;0,679;1,59419082209129e-05
JTB;9,10839451126441e-10;0,355715466523632;0,685;0,527;1,64169702671030e-05
ABR;9,37786383978438e-10;0,359993479518561;0,683;0,520;1,69026617848274e-05
BMERB1;9,49260587037222e-10;0,367525614429977;0,622;0,483;1,71094728207589e-05
ALDOC;9,53988144064732e-10;0,485303261152361;0,620;0,432;1,71946823086227e-05
EBF3;9,68419549022409e-10;0,374184868782803;0,494;0,307;1,74547939515799e-05
RNPS1;9,75695910124728e-10;0,319320454663463;0,818;0,666;1,75859430840881e-05
TIMM17A;1,01862875449840e-09;0,315049986073447;0,435;0,243;1,83597646710792e-05
CEND1;1,03353784190717e-09;0,301640549447585;0,342;0,159;1,86284860625348e-05
CAMSAP2;1,04582858090617e-09;0,294045686990574;0,482;0,287;1,88500143422529e-05
PRRT2;1,05368009235160e-09;0,337740453462732;0,373;0,189;1,89915299845452e-05
HCN3;1,14011462072925e-09;0,289416361319521;0,318;0,139;2,05494259240239e-05
CAMK2B;1,14877419684819e-09;0,320912292843257;0,430;0,236;2,07055061239918e-05
AKT1;1,15255290949890e-09;0,327414005568947;0,530;0,338;2,07736136408081e-05
CASK;1,17403705651015e-09;0,338380251144954;0,516;0,328;2,11608439065390e-05
HOXB6;1,19663083064160e-09;0,323655099610840;0,427;0,236;2,15680740914842e-05
HERC1;1,22767648070309e-09;0,327477515329163;0,448;0,264;2,21276408881924e-05
MAPK8;1,24568758113178e-09;0,299930243242431;0,393;0,206;2,24522729623192e-05
LANCL2;1,24698982981526e-09;0,283503797801331;0,336;0,155;2,24757446925902e-05
NCDN;1,25590122834283e-09;0,334704411099346;0,553;0,378;2,26363637396511e-05
UBE2E3;1,29007353157702e-09;0,328618599918882;0,775;0,649;2,32522853331443e-05
ZNF83;1,30295662825032e-09;0,298796494625429;0,399;0,209;2,34844902675837e-05
ITM2C;1,30795996493392e-09;-0,450878493484560;0,799;0,875;2,35746704079689e-05
MGAT5B;1,33029906726008e-09;0,285199402386057;0,355;0,172;2,39773103882956e-05
CAMSAP3;1,35880477199193e-09;0,269854094941003;0,314;0,132;2,44910972103826e-05
ERG28;1,37653447181768e-09;0,360210429020247;0,522;0,355;2,48106573200419e-05
EWSR1;1,38920401562125e-09;0,321284379857864;0,680;0,490;2,50390131775574e-05
AMH;1,47912955856013e-09;0,290482008667499;0,355;0,172;2,66598311634878e-05
FUT9;1,52457873952864e-09;0,270571671481468;0,285;0,115;2,74790072012641e-05
RPS11;1,52486890234568e-09;-0,294798930218065;0,996;0,997;2,74842370958785e-05
CCNI;1,60694663614905e-09;0,384457975266924;0,884;0,794;2,89636061699505e-05
HSP90AB1;1,61315380571783e-09;0,279156876383857;0,986;0,963;2,90754841942581e-05
CDK5RAP3;1,67876952732953e-09;0,326168936156173;0,571;0,378;3,02581419605874e-05
IGSF3;1,67880547079841e-09;0,305410177694966;0,446;0,257;3,02587898056706e-05
ATP5MG;1,69270873111927e-09;0,254391870783828;0,974;0,899;3,05093821696937e-05
INTS11;1,69400420834024e-09;0,327682769613169;0,561;0,382;3,05327318511245e-05
XIST;1,75585182497335e-09;-0,420691169198221;0,657;0,801;3,16474732933197e-05
ZMIZ2;1,79339065028708e-09;0,325217975680742;0,459;0,274;3,23240730807743e-05
PLTP;1,84111540012743e-09;-0,391303280712420;0,643;0,780;3,31842639718968e-05
PTMS;1,85926694675278e-09;0,289869780798885;0,950;0,912;3,35114274482722e-05
FGD5-AS1;1,92319151298946e-09;0,294526184927036;0,606;0,416;3,46636038301221e-05
SNCB;1,93816166683073e-09;0,349994032977110;0,422;0,243;3,49334258829571e-05
RANGAP1;1,94012624219947e-09;0,306516386279343;0,446;0,260;3,49688353894032e-05
CASKIN1;1,94525910966478e-09;0,291923704758348;0,403;0,209;3,50613501925981e-05
"NAV1";1,97363917353527e-09;0,311330578743780;0,460;0,274;3,55728724637998e-05
ABCA3;2,01138168332896e-09;0,353731790155346;0,534;0,365;3,62531434603212e-05
PLOD1;2,03776980467191e-09;-0,361654418156722;0,354;0,530;3,67287629594065e-05
CAMSAP1;2,07756171214039e-09;0,311819573129513;0,416;0,230;3,74459722996184e-05
SRRM4;2,10281449418981e-09;0,271842057620004;0,290;0,118;3,79011284432772e-05
MGST1;2,12292176734898e-09;0,444674054743423;0,536;0,358;3,82635419346980e-05
CLCN4;2,13045795471262e-09;0,276714813944719;0,331;0,152;3,83993741757403e-05
LRP4;2,13725606918840e-09;0,409925188574266;0,466;0,284;3,85219033910517e-05
ROBO3;2,17046721072669e-09;0,313527236383540;0,277;0,111;3,91205010061378e-05
EXOC7;2,18081473248746e-09;0,314281112858826;0,566;0,375;3,93070047383540e-05
SNRPN;2,18780823693339e-09;0,352700791332481;0,881;0,791;3,94330556624874e-05
SNRPG;2,19366625647733e-09;0,284049851569705;0,778;0,639;3,95386406067474e-05
LSM4;2,27417145759362e-09;0,317814122057514;0,583;0,392;4,09896663516674e-05
PLPPR2;2,29142050322702e-09;0,314727449848708;0,566;0,368;4,13005631501637e-05
SYP;2,37687169615591e-09;0,371227705281786;0,469;0,284;4,28407354515142e-05
SUB1;2,37894656730028e-09;0,295555190715889;0,867;0,777;4,28781329290202e-05
MRPS21;2,38257499821948e-09;0,286689061818092;0,782;0,639;4,29435317679079e-05
SIL1;2,41084546325765e-09;-0,270702506867255;0,223;0,395;4,34530786297560e-05
NCAM2;2,44436270437542e-09;0,305337605696616;0,349;0,169;4,40571933836627e-05
GABBR1;2,48472723006959e-09;0,305721856910595;0,608;0,412;4,47847235947743e-05
NDUFB11;2,53961848554374e-09;0,292580392475646;0,844;0,720;4,57740835834404e-05
DUSP4;2,56468242604328e-09;0,330398981516483;0,363;0,186;4,62258360470040e-05
MCF2L;2,74313261289750e-09;0,274180196338399;0,356;0,176;4,94422222148644e-05
MARS;2,77097676444557e-09;0,337278309594487;0,546;0,365;4,99440852023670e-05
PDE4B;2,77839580963441e-09;0,281443752590911;0,341;0,162;5,00778060728507e-05
THRA;2,83278104491795e-09;0,342652057635943;0,608;0,453;5,10580455536012e-05
CARMIL3;2,91401857179440e-09;0,272119099395390;0,265;0,101;5,25222707380223e-05
CELF5;2,92921426919777e-09;0,298949342891430;0,387;0,203;5,27961579880206e-05
MYL12B;2,95069205722915e-09;0,299450619994293;0,815;0,699;5,31832736394982e-05
CTNNA2;2,96663925507441e-09;0,297377321385011;0,456;0,274;5,34707059334611e-05
PRXL2A;3,07333746600461e-09;0,323756992289555;0,627;0,453;5,53938344872671e-05
ZFAND5;3,30409466788969e-09;0,316842105458906;0,746;0,578;5,95530022940438e-05
FAM131B;3,32298575869301e-09;0,276286123005736;0,312;0,139;5,98934953146829e-05
ZIC4;3,38342125250187e-09;0,285822612767668;0,305;0,135;6,09827846550936e-05
DUSP8;3,41994701349124e-09;0,312904714241890;0,414;0,230;6,16411249711662e-05
PRKAR2B;3,52198845392125e-09;0,337011331012936;0,427;0,250;6,34803198934766e-05
APP;3,53928650104893e-09;0,281153905672530;0,971;0,970;6,37920998949060e-05
CEP170;3,56534788427857e-09;0,300342838192859;0,415;0,233;6,42618302662369e-05
IRGQ;3,58504696639415e-09;0,287117122581329;0,421;0,233;6,46168865222882e-05
COX4I1;3,58508968547508e-09;0,292928617603840;0,972;0,936;6,46176564910028e-05
PID1;3,59267772674098e-09;0,254165746089418;0,267;0,101;6,47544233467795e-05
ANO8;3,68407115817152e-09;0,260117299882455;0,285;0,118;6,64016985548834e-05
MTMR4;3,89655935432158e-09;0,291226800823724;0,384;0,206;7,02315858022922e-05
PITHD1;3,94558496450106e-09;0,310986236511191;0,534;0,361;7,11152234001672e-05
MAPK6;3,95537299594800e-09;0,307442022971265;0,414;0,233;7,12916428789667e-05
PTGES3;3,98027769669626e-09;0,313248745492093;0,783;0,652;7,17405252052534e-05
PHC1;4,05366315941834e-09;0,327930398951973;0,517;0,338;7,30632247853562e-05
TIA1;4,07853949502990e-09;0,342536938508640;0,590;0,409;7,35115958584190e-05
AKAP12;4,24163651966527e-09;0,336950188208541;0,472;0,291;7,64512566304468e-05
ZNF706;4,30377036210414e-09;0,281584951029085;0,572;0,368;7,75711570065651e-05
TOMM7;4,58818296260173e-09;0,270554511759544;0,976;0,943;8,26974097179335e-05
AMPD2;4,81804890912573e-09;0,264810426040845;0,371;0,182;8,68405135380822e-05
HSPA9;4,82814648070470e-09;0,303881711086957;0,685;0,510;8,70225121682216e-05
SCUBE2;4,89131145233927e-09;0,270029936862226;0,242;0,088;8,81609976169630e-05
EIF4A2;5,00896884586017e-09;0,283357287018170;0,945;0,882;9,02816544777837e-05
TRA2B;5,10763248609316e-09;0,284386137671876;0,641;0,449;9,20599679293431e-05
EBF4;5,11491944809154e-09;0,264921799398772;0,319;0,145;9,21913081324019e-05
DDX3X;5,24463208960886e-09;0,296963170372869;0,731;0,561;9,45292487831101e-05
PPP1R12C;5,29773263951503e-09;0,275168603669244;0,488;0,294;9,54863330946188e-05
ERI3;5,35085898771037e-09;0,303276013044113;0,562;0,385;9,64438823944917e-05
PRKRA;5,52898321226411e-09;0,285666842764074;0,375;0,199;9,96543934178483e-05
MLF2;5,68016084403097e-09;0,318146118884042;0,812;0,672;1,02379219052814e-04
LRIG1;5,75159751674417e-09;0,346260344660744;0,448;0,270;1,03666793641797e-04
OBSCN;5,76679768899403e-09;0,256228554006674;0,343;0,162;1,03940761546428e-04
SCN2A;5,77730201831667e-09;0,308317444746238;0,356;0,182;1,04130091578140e-04
BLOC1S1;5,89114719295993e-09;0,328910966013454;0,697;0,544;1,06182037005910e-04
WDR47;5,92176083802697e-09;0,255006330533689;0,323;0,149;1,06733817344598e-04
DDX17;6,00809369734110e-09;0,292395468760671;0,964;0,919;1,08289880800876e-04
MRFAP1L1;6,13507193876255e-09;0,316681404987374;0,547;0,375;1,10578536624256e-04
GOLGA8A;6,51581585817154e-09;0,304307205719621;0,687;0,493;1,17441065027684e-04
RAB3B;6,72013563073518e-09;0,285768584304376;0,359;0,179;1,21123724608371e-04
GP1BB;6,86374347766896e-09;0,271809693144531;0,337;0,162;1,23712112441505e-04
SAE1;7,00711769322243e-09;0,306306625157555;0,488;0,314;1,26296289302641e-04
PTPRM;7,02540556712256e-09;0,305031870470601;0,496;0,314;1,26625909941817e-04
MAST2;7,08644085471141e-09;0,312390659349265;0,465;0,284;1,27726009965318e-04
GRIK2;7,16724352721290e-09;0,255571539175939;0,272;0,111;1,29182397334485e-04
RETREG2;7,32730998193453e-09;0,296225973095260;0,656;0,503;1,32067435114388e-04
ARHGEF10L;7,75303453451389e-09;0,291911206588068;0,351;0,179;1,39740694450078e-04
ASXL1;7,92131525565718e-09;0,284599345021745;0,410;0,230;1,42773786167965e-04
HNRNPU;7,96453613682580e-09;0,298579118263430;0,860;0,784;1,43552799330148e-04
VPS28;7,97956340839912e-09;0,292556068850088;0,739;0,574;1,43823650872986e-04
COL5A1;7,98606416658167e-09;-0,313504158559704;0,496;0,676;1,43940820538468e-04
SYT5;8,10203551884581e-09;0,272313933628807;0,315;0,145;1,46031088191677e-04
NSF;8,13653573790044e-09;0,315293678260017;0,512;0,331;1,46652920139918e-04
SERPINH1;8,40952057735086e-09;-0,279221844506192;0,577;0,736;1,51573198886172e-04
SORBS1;8,42261968342905e-09;0,280300048809963;0,356;0,182;1,51809297174125e-04
PGRMC1;8,46932026031766e-09;0,336363687065879;0,795;0,662;1,52651028371965e-04
JPH3;8,67476216398099e-09;0,264830974178815;0,300;0,132;1,56353913243593e-04
TRIO;8,73597177450230e-09;0,292005820916003;0,554;0,378;1,57457155263629e-04
RAB3A;8,74893953334614e-09;0,372082650176664;0,537;0,358;1,57690886149031e-04
TRIR;8,80768079359661e-09;0,319340539223565;0,824;0,733;1,58749638623785e-04
SAMD14;9,01026291344376e-09;0,299326307741350;0,380;0,206;1,62400978751910e-04
SEZ6L2;9,01894908330983e-09;0,411840389846586;0,552;0,399;1,62557538277576e-04
"NARS";9,51234034945971e-09;0,268737130966322;0,470;0,284;1,71450422458662e-04
SMOC1;9,54382457446671e-09;-0,586342661446813;0,408;0,574;1,72017894130188e-04
BMPR2;9,69497881725300e-09;0,291559811843535;0,531;0,345;1,74742298202168e-04
KDM1A;9,75093579667797e-09;0,275524742229321;0,585;0,392;1,75750866799324e-04
NDUFA10;9,75625866410818e-09;0,286851854405580;0,573;0,385;1,75846806161886e-04
ARHGEF7;9,86413664869343e-09;0,318204317947039;0,511;0,341;1,77791198956050e-04
DDIT4;1,00398695866772e-08;-0,310418260178026;0,362;0,541;1,80958609430270e-04
CIAO2B;1,03403790460753e-08;0,270434089915466;0,656;0,480;1,86374991926462e-04
BRSK1;1,04557955214521e-08;0,291827713495301;0,430;0,247;1,88455258478653e-04
CD99;1,09332392291413e-08;0,529396534138654;0,782;0,706;1,97060703866042e-04
LPAR2;1,10672500309182e-08;0,297492988609043;0,367;0,196;1,99476114557269e-04
HSPD1;1,13347089354419e-08;0,277421001298694;0,770;0,618;2,04296793852405e-04
"NASP";1,14039860464408e-08;0,345660807508281;0,600;0,426;2,05545444501050e-04
TMEM178B;1,16501789889140e-08;0,284522912872067;0,341;0,172;2,09982826096186e-04
PRKAR1A;1,17606307138335e-08;0,268439817291699;0,718;0,547;2,11973607986134e-04
AP3D1;1,18014806106558e-08;0,279247144122513;0,659;0,476;2,12709886526460e-04
BCL11A;1,18972263227505e-08;0,263098660811886;0,301;0,135;2,14435607241256e-04
CAPZA2;1,19783486076988e-08;0,265925241135498;0,415;0,230;2,15897755305163e-04
NUDT3;1,23972227772351e-08;0,318464239583791;0,534;0,355;2,23447543336885e-04
AKR1B1;1,25705772144189e-08;0,300955871373926;0,526;0,351;2,26572083712686e-04
PPP2R2C;1,36585801448977e-08;0,263504901374002;0,314;0,145;2,46182248531636e-04
DNAJA1;1,42811427623228e-08;0,315009302566813;0,831;0,753;2,57403317148105e-04
MAP1A;1,46644016791942e-08;0,322685735034476;0,523;0,355;2,64311175865795e-04
PSMD4;1,51520760199763e-08;0,276925417136324;0,536;0,351;2,73101018184052e-04
GRIA4;1,53469279143148e-08;0,283803594841124;0,391;0,216;2,76613028727610e-04
EFEMP1;1,54940539387560e-08;-0,260145978236103;0,200;0,361;2,79264828192137e-04
ELAVL3;1,58897321481709e-08;0,298747680377720;0,435;0,257;2,86396532238632e-04
CNR1;1,61567006514638e-08;0,290076784787629;0,359;0,186;2,91208372541983e-04
LINC01963;1,61877608021938e-08;0,282829746220362;0,374;0,203;2,91768200698742e-04
GNPTAB;1,62306474108989e-08;0,254661823663246;0,303;0,139;2,92541188934043e-04
TCP1;1,64782260979214e-08;0,290623266865884;0,693;0,507;2,97003547188935e-04
LSM3;1,64789175039614e-08;0,263066508334861;0,598;0,416;2,97016009091400e-04
CCT3;1,68552284642956e-08;0,294741427412257;0,632;0,463;3,03798637840463e-04
DPF1;1,79534890385077e-08;0,260893915665347;0,320;0,152;3,23593686430063e-04
ATF4;1,83480196790985e-08;0,290787811972216;0,876;0,797;3,30704706696072e-04
HUWE1;1,86908178492153e-08;0,300839648408392;0,555;0,392;3,36883300914257e-04
COMMD7;1,91144834070952e-08;0,275288391805760;0,411;0,233;3,44519448929484e-04
STK25;1,94789899458701e-08;0,269200919468821;0,712;0,530;3,51089314784363e-04
MAPRE1;1,97157829746016e-08;0,291224133633784;0,526;0,351;3,55357272334220e-04
AQP4;2,04702686857235e-08;0,277804136353631;0,198;0,061;3,68956122791480e-04
SLC9A6;2,08816481914156e-08;0,290449863414194;0,388;0,220;3,76370827002075e-04
NPEPPS;2,13631004759822e-08;0,295102348444712;0,522;0,351;3,85048522979103e-04
STMP1;2,14874015650190e-08;0,296144387694314;0,595;0,419;3,87288925807902e-04
ARPC2;2,16830750721953e-08;0,266709891363285;0,727;0,574;3,90815745101248e-04
NDRG3;2,25703028674769e-08;0,302253332742631;0,391;0,226;4,06807138883403e-04
GPC3;2,28239014088953e-08;-0,287008127945237;0,740;0,899;4,11377998993929e-04
CADM2;2,34360775367513e-08;0,291424986831439;0,373;0,199;4,22411861522406e-04
LIN7C;2,42051871337511e-08;0,317645747233129;0,511;0,341;4,36274292898730e-04
PPIP5K2;2,51091321703983e-08;0,275664526650523;0,376;0,206;4,52566998239259e-04
CCNL2;2,53579360085639e-08;0,325709321876891;0,791;0,655;4,57051438618356e-04
STX12;2,56928640121290e-08;0,283780161723423;0,434;0,267;4,63088180954613e-04
PLRG1;2,62368173860716e-08;-0,355806664219110;0,363;0,514;4,72892396566555e-04
UQCRC1;2,63346780872618e-08;0,290926345146396;0,594;0,429;4,74656237844806e-04
AHI1;2,69968749146439e-08;0,272434534005304;0,409;0,236;4,86591673461542e-04
MTFR1L;2,74927431123155e-08;0,303196097247296;0,498;0,324;4,95529201856375e-04
CPEB2;2,78931155796299e-08;0,283157370847838;0,354;0,186;5,02745515207250e-04
TMEM145;2,82548016620904e-08;0,266291946365270;0,288;0,132;5,09264545157518e-04
RBM5;3,00713391091596e-08;0,306149013474068;0,730;0,561;5,42005816103492e-04
PDAP1;3,01939511503612e-08;0,267962354314085;0,676;0,503;5,44215775534110e-04
APMAP;3,02517230837283e-08;0,284277910741753;0,529;0,348;5,45257056861119e-04
MVK;3,13215189885218e-08;0,256395902717100;0,260;0,108;5,64539058249117e-04
SC5D;3,20689966116788e-08;0,306918419176159;0,481;0,321;5,78011594928900e-04
HECTD4;3,34440460140173e-08;0,257831471090939;0,520;0,331;6,02795485356648e-04
NDUFA3;3,35516754364072e-08;0,277421001298694;0,924;0,878;6,04735398065803e-04
THY1;3,41808498711241e-08;0,320346097810820;0,517;0,355;6,16075638077141e-04
RPL9;3,43881439496322e-08;-0,266518376134953;1,000;1,000;6,19811906548171e-04
LINC01578;3,45300927738091e-08;0,276110104856422;0,746;0,561;6,22370392155135e-04
AFDN;3,45822108649801e-08;0,276002313823449;0,408;0,236;6,23309768630401e-04
COA3;3,47059259063869e-08;0,272088501733840;0,652;0,497;6,25539608536717e-04
GABARAPL2;3,50641647411025e-08;0,279417531764174;0,918;0,851;6,31996505293632e-04
KCNQ2;3,55468592224481e-08;0,292514772889217;0,446;0,277;6,40696590625405e-04
FABP5;3,58516225369923e-08;0,351403020720920;0,546;0,392;6,46189644606750e-04
FAM32A;3,65444588066430e-08;0,277629239494360;0,489;0,318;6,58677325530933e-04
MVB12B;3,66799453776826e-08;0,258369337551329;0,366;0,196;6,61119335487352e-04
HK1;3,67289000236282e-08;0,325024878280495;0,603;0,422;6,62001694025874e-04
NPTN;3,67566123623890e-08;0,335004638729832;0,645;0,507;6,62501181219699e-04
FABP7;3,67722484646635e-08;0,289880384687481;0,813;0,645;6,62783006327094e-04
SEC11C;3,71452048181493e-08;0,328058276912439;0,558;0,395;6,69505171642323e-04
HNRNPK;3,78331564555119e-08;0,265021913387119;0,958;0,929;6,81904811954146e-04
PNMA8A;3,79382877767119e-08;0,301210558251979;0,464;0,294;6,83799698887455e-04
DHX9;3,82067900787050e-08;0,300835622599144;0,583;0,426;6,88639184378578e-04
TRAK1;3,99928738179591e-08;0,321282471582835;0,493;0,334;7,20831557694894e-04
MMD;4,04057170608447e-08;0,279990091769155;0,356;0,189;7,28272644304665e-04
PRR36;4,22424839077913e-08;0,284693951077117;0,438;0,264;7,61378529954030e-04
SERPINI1;4,40742736507224e-08;0,305979764749700;0,329;0,169;7,94394708280620e-04
HID1;4,43581657352099e-08;0,269366605999924;0,313;0,155;7,99511579211422e-04
ARGLU1;4,43782207100638e-08;0,278765275628887;0,716;0,564;7,99873050078190e-04
MTCH1;4,45636512467753e-08;0,271195904871058;0,879;0,821;8,03215250071878e-04
SLC17A6;4,49172545234084e-08;0,257421593180705;0,272;0,118;8,09588595529912e-04
CMC2;4,71955410485991e-08;0,273246599624291;0,342;0,182;8,50652431859950e-04
LRP8;4,76698490455402e-08;0,291241426166914;0,439;0,270;8,59201359196816e-04
ACADVL;4,86153061585116e-08;0,283157370847838;0,745;0,547;8,76242278201014e-04
BAALC;4,91067728444568e-08;0,309702282203546;0,530;0,358;8,85100473748489e-04
ROGDI;4,93416231813245e-08;0,283455664044577;0,451;0,277;8,89333416220193e-04
NEFM;4,97819430593659e-08;0,397268076168554;0,703;0,574;8,97269741702012e-04
ATP5MC3;4,99816291225621e-08;0,253112860011619;0,879;0,814;9,00868883305059e-04
ERH;5,14862879537380e-08;0,252404713516079;0,737;0,581;9,27988854078174e-04
FNBP1L;5,50557598516371e-08;0,317792950999078;0,580;0,422;9,92325015565907e-04
SMIM29;5,51878804628476e-08;0,268579661357390;0,378;0,213;9,94706357462365e-04
PPP2CB;5,69930268498248e-08;0,282923451910822;0,651;0,483;1,02724231594124e-03
DTD1;5,74864328337433e-08;0,301246509057515;0,490;0,321;1,03613546539539e-03
MAPK8IP3;5,77312279331002e-08;0,304901490684677;0,543;0,392;1,04054765226620e-03
ANKRD10;5,94631353652765e-08;0,294457403280258;0,576;0,412;1,07176355182374e-03
MTURN;6,02823376273368e-08;0,310657875225399;0,558;0,389;1,08652885339512e-03
VPS9D1;6,05663105502693e-08;0,270105942585788;0,315;0,159;1,09164718135805e-03
LINC01405;6,17435173100791e-08;-0,259620683241043;0,102;0,223;1,11286515599687e-03
SPIRE2;6,20369781723287e-08;0,263464652659667;0,267;0,118;1,11815449457805e-03
PSMB5;6,55369309543279e-08;0,270574241410225;0,650;0,497;1,18123764352081e-03
ACO2;6,61317946985412e-08;0,282800223911768;0,629;0,476;1,19195946764651e-03
FADS1;6,72878185165088e-08;0,283879693518957;0,489;0,324;1,21279564094156e-03
ANKRD13D;6,79673411505147e-08;0,297285344344929;0,441;0,277;1,22504335689688e-03
GFRA1;6,91454252173068e-08;0,253477241846944;0,343;0,182;1,24627714411674e-03
RNF44;7,08495330786393e-08;0,298882147375022;0,414;0,253;1,27699198420939e-03
SLC25A1;7,17603833693766e-08;0,267072490594471;0,568;0,395;1,29340914984964e-03
MT-ND3;7,45368329544218e-08;-0,374678951282181;0,999;1,000;1,34345187717050e-03
NCALD;7,55199802703301e-08;0,274467618619677;0,531;0,361;1,36117212439243e-03
CBLN2;7,62514258067208e-08;0,356867057030847;0,480;0,318;1,37435569874034e-03
MRPL41;7,82288970688483e-08;0,256321185875523;0,579;0,402;1,40999764076892e-03
