gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
ATP5PO,6.716671552455893e-8,0.26672255246720145,0.901,0.803,0.0012079933787091923
VPS28,6.817248146424169e-8,0.32052017211975936,0.74,0.562,0.0012260820791343868
KIAA0895L,7.21857774952774e-8,0.32869575203778434,0.554,0.356,0.001298261208252564
ATCAY,7.269722682138212e-8,0.36141171689735313,0.442,0.245,0.0013074596243825573
CLCN3,7.293065259511523e-8,0.29274706947541584,0.514,0.303,0.0013116577869231472
CYB5R3,7.551877851294884e-8,0.31496180329094203,0.636,0.418,0.0013582052315553848
MT-ND4,7.777463242346663e-8,-0.5053676053977725,1,1,0.0013987767641360472
DPYSL4,7.849312201093881e-8,0.3415929734049542,0.525,0.327,0.0014116987993667346
ROBO3,7.942437864383437e-8,0.3187422780083605,0.274,0.101,0.001428447449909361
MMP24,7.945870396213372e-8,0.32470681087296116,0.365,0.178,0.0014290647907589749
ZFAND5,8.108585865674493e-8,0.32977780042038307,0.748,0.567,0.0014583291679415575
KIFAP3,8.483319218581102e-8,0.3432587745528639,0.602,0.418,0.0015257249614618112
BLOC1S1,8.527893897143384e-8,0.33904072174935096,0.7,0.519,0.0015337417174012375
TRIO,8.708068126949745e-8,0.30294939129172493,0.549,0.346,0.0015661460526319117
UBE2V2,8.95325201311383e-8,0.3338930522454472,0.575,0.389,0.0016102423745585222
MAPT,9.331906525659476e-8,0.47034599880314953,0.628,0.457,0.0016783433886398567
COA3,9.338653801644665e-8,0.2812905540404145,0.654,0.447,0.0016795568862257929
SMDT1,9.446617587346582e-8,0.3189868371343971,0.578,0.404,0.0016989741730842828
HOXC10,9.737334192707548e-8,0.3887010920232417,0.456,0.274,0.0017512595545584526
ERI3,1.002282716833793e-7,0.31372877722173653,0.557,0.361,0.001802605466225577
WNK2,1.0312887927466877e-7,0.3340739317643512,0.616,0.423,0.001854772893754918
CTNNA2,1.0331575604938652e-7,0.2991448406735666,0.449,0.255,0.0018581338725482165
CCDC88A,1.0335631329420153e-7,0.31839987975330863,0.532,0.341,0.0018588632945962145
CCT6A,1.0441365187461888e-7,0.27715957646437084,0.623,0.438,0.0018778795289650205
ACO2,1.0549871650194996e-7,0.29850633876410115,0.63,0.438,0.0018973944162875701
KIDINS220,1.0821397835075214e-7,0.3394635683824464,0.696,0.514,0.0019462284006382773
WBP2,1.0847801196916818e-7,0.35279445314535507,0.585,0.418,0.0019509770452654897
NCK2,1.0916089900977422e-7,0.29055118618863807,0.406,0.212,0.0019632587686907893
NDUFA10,1.1006879341668511e-7,0.28458341652716257,0.57,0.361,0.0019795872495990815
C3orf14,1.1131636842679498e-7,0.2812615993773685,0.259,0.091,0.0020020248861559076
COX5A,1.1161201367580898e-7,0.33464822493717095,0.843,0.779,0.0020073420659594246
SF1,1.1252895475848021e-7,0.3047490059288609,0.751,0.577,0.0020238332513312666
PHC1,1.150657335469918e-7,0.32456188117584095,0.51,0.312,0.002069457217842648
PTOV1,1.1827695398502444e-7,0.3125286343522564,0.892,0.837,0.0021272110174206647
NCKAP1,1.185821383884192e-7,0.30144041018669465,0.687,0.505,0.0021326997589157194
SPAG9,1.1874911965874182e-7,0.305514365549294,0.643,0.466,0.0021357029170624717
CMC2,1.2099892819485375e-7,0.295119923696001,0.336,0.154,0.002176165723584445
SC5D,1.2204710714469162e-7,0.33988832770860855,0.475,0.293,0.0021950172219972787
DHCR7,1.2217079937725109e-7,0.3147733758054149,0.425,0.226,0.0021972418267998607
ISCU,1.235789966932397e-7,0.3010199531629216,0.559,0.356,0.002222568255527916
GSK3B,1.2380987634925455e-7,0.2715528472062926,0.466,0.25,0.002226720626141343
MYT1L,1.245265210646147e-7,0.2949907636148773,0.377,0.183,0.002239609481347095
CTPS1,1.2479179598661362e-7,0.26397976529661615,0.282,0.106,0.002244380450819246
CCT4,1.27756776338082e-7,0.2935735920078415,0.643,0.447,0.002297705622440405
CEP95,1.2946648388029128e-7,0.26431866114889835,0.333,0.144,0.0023284547125870386
CDC16,1.3454969496058097e-7,0.3270861852474261,0.448,0.264,0.002419876263866049
SPOCK2,1.3834482495693215e-7,0.4233311792855601,0.544,0.375,0.002488131676850425
PSMD10,1.425818810001843e-7,0.2693054230956437,0.437,0.236,0.0025643351297883147
TMEM14A,1.4330193328709694e-7,0.331523901753199,0.527,0.337,0.0025772852701684383
UBE2N,1.4532764082621013e-7,0.3159767036820602,0.62,0.418,0.002613717620259389
ANKRD13B,1.4700132191306894e-7,0.301666387163938,0.389,0.197,0.0026438187746065447
VGF,1.481150189230937e-7,0.38940205206061956,0.371,0.197,0.0026638486153318405
DTX4,1.509560534817353e-7,0.3395495770491981,0.676,0.51,0.0027149446218690094
VSNL1,1.5435530746275147e-7,0.48382768490315664,0.548,0.394,0.002776080204717585
DCHS1,1.5770314804587898e-7,0.2547315753098153,0.552,0.341,0.0028362911176051334
IDS,1.6074062682702467e-7,0.32165976139065466,0.84,0.726,0.0028909201734840387
MAPRE1,1.635224332205407e-7,0.2927470694754162,0.528,0.327,0.0029409509614714245
MAPK8IP3,1.6670855294192346e-7,0.3266279621511936,0.541,0.37,0.0029982533246604936
TUBA1B,1.7329072203547653e-7,0.2695348911044464,0.998,1,0.0031166336358080453
HMGB3,1.738204808304327e-7,0.32797555778639725,0.42,0.236,0.003126161347735332
LRATD1,1.7390539325394187e-7,-0.5649559765055706,0.473,0.577,0.0031276884976721444
TMEM59L,1.7502326306774238e-7,0.32386405430588283,0.782,0.625,0.0031477933862733465
SLC25A3,1.75538206976802e-7,0.29388934589367155,0.859,0.827,0.003157054652477784
TMEM132B,1.7567984106659892e-7,0.26271590622245505,0.274,0.101,0.0031596019415827815
XPOT,1.7785249088149186e-7,0.27082645121849386,0.342,0.154,0.0031986770485036313
TRIR,1.8224018486370896e-7,0.3279957952025432,0.826,0.731,0.0032775897247738057
HSPD1,1.8382742027031877e-7,0.265373294429462,0.769,0.601,0.0033061361535616832
MIF,1.8413104107880698e-7,-0.30167769949809964,0.998,0.995,0.0033115967738023434
ZFAND6,1.844044093618522e-7,0.28956113875656825,0.417,0.221,0.003316513302372912
WASF1,1.9170707684202822e-7,0.33848321560479083,0.43,0.255,0.0034478517770038775
DGKD,1.9553452174350397e-7,0.3041518327476655,0.366,0.183,0.003516688373556919
MAGI1,1.966045040459781e-7,0.2588282433965362,0.325,0.144,0.003535932005266916
DNM1,1.9690186371155784e-7,0.37479931489239404,0.62,0.452,0.003541280018852368
RALGPS1,1.9694510459113024e-7,0.3111393813376756,0.419,0.236,0.0035420577060714773
DDX17,1.987860048872286e-7,0.3140156862290677,0.965,0.942,0.0035751662978968065
RBM5,2.0079301949829647e-7,0.3232102129540547,0.73,0.543,0.0036112624556768618
SNRPG,2.0159135952315322e-7,0.2677031769335336,0.78,0.625,0.0036256206010239107
MCRIP1,2.044100173045894e-7,0.28163715177084203,0.675,0.49,0.00367631416122304
SPCS2,2.0886785399696626e-7,0.32005441547115154,0.562,0.38,0.003756488354135438
RAB6B,2.1107478200459656e-7,0.36615106451933876,0.662,0.486,0.003796179954352669
"NAP1L4",2.1461300920641576e-7,0.298377890833739,0.665,0.466,0.0038598149705773876
ZMIZ2,2.156732245424178e-7,0.31500507821350765,0.458,0.269,0.003878882943395384
GUK1,2.212263898519742e-7,0.264752827071419,0.889,0.755,0.003978756621487756
MARCH6,2.240516943703976e-7,0.28518377539894746,0.827,0.673,0.004029569723251601
GPSM1,2.2425430239443916e-7,0.33027176346118714,0.501,0.312,0.004033213628563988
NKAIN4,2.2613175789544455e-7,0.27883888943436574,0.413,0.212,0.00406697966574957
MAPK8IP2,2.280093625609067e-7,0.359490464062005,0.465,0.288,0.004100748385657907
ANXA2,2.289761252640435e-7,-0.39419306442733054,0.229,0.385,0.004118135612873822
TRO,2.3051831355541493e-7,0.3598280613835979,0.716,0.534,0.004145871869294137
SCN3B,2.329030254806192e-7,0.4008520217515007,0.543,0.361,0.004188760913268936
RAB6A,2.3843574022748114e-7,0.3391500923551629,0.649,0.49,0.004288266787991248
ATP5PF,2.384469202260462e-7,0.2635069540299715,0.932,0.88,0.004288467860265441
FAM3C,2.4024227315966616e-7,0.3095119519548215,0.536,0.351,0.004320757282776596
ZNF83,2.428420335471615e-7,0.28940104159542485,0.396,0.207,0.0043675139733457
AUP1,2.4387541173041627e-7,0.3047612544440905,0.47,0.279,0.0043860992799715365
PRKAR1A,2.442177898163644e-7,0.27383860692535134,0.721,0.538,0.004392256949847313
MAST1,2.449504618574156e-7,0.4252928734293835,0.518,0.341,0.00440543405650562
DLK1,2.449535574981e-7,0.4621223680949649,0.612,0.505,0.0044054897316033285
GRINA,2.452863628886947e-7,0.29875830750927745,0.85,0.774,0.004411475236553174
GOLM1,2.5023725676583493e-7,0.34855664945473386,0.837,0.707,0.004500517062933541
AP3D1,2.570990798124418e-7,0.27730833820741996,0.661,0.452,0.0046239269504267655
DISP3,2.610017542280898e-7,0.26829402575087713,0.299,0.125,0.004694116549792195
PALM,2.632909833981331e-7,0.3211405082512414,0.59,0.413,0.004735288336415424
PLRG1,2.6441979001410306e-7,-0.41019112089059584,0.359,0.51,0.004755589923403644
WIZ,2.7086168862446706e-7,0.2609633598146831,0.372,0.183,0.00487144746991104
CUL1,2.7684029979362673e-7,0.2916325888940073,0.388,0.202,0.004978972791788377
DHCR24,2.849485545743162e-7,0.41685820890814984,0.517,0.365,0.0051247997540190765
CNDP2,2.95886712968283e-7,0.26562572647632676,0.35,0.168,0.0053215225327345695
CDK2AP1,2.985002097669948e-7,0.3205421744171586,0.569,0.375,0.005368526272659401
NETO2,3.011428924605274e-7,0.2521743603876,0.294,0.12,0.005416054920902585
GRIA2,3.012974590569397e-7,0.3222913450894313,0.388,0.207,0.0054188348011390605
ARPC2,3.0136217224214653e-7,0.27209855050015097,0.727,0.558,0.005419998667775005
PRKAR1B,3.053915098310178e-7,0.34266494328875813,0.416,0.24,0.005492466304310856
DOK5,3.106020367689667e-7,0.2520333964868685,0.25,0.087,0.005586177631289866
TUBB4A,3.1128286387442475e-7,0.3919566734033151,0.478,0.303,0.0055984223067815295
ELMO2,3.159117868386051e-7,0.29855269115662164,0.353,0.178,0.005681673486292313
COL1A2,3.166892876417985e-7,0.45884135575534657,0.716,0.663,0.005695656838237747
RBM8A,3.239054983508608e-7,0.27811776685085876,0.625,0.433,0.005825440387840232
RGMA,3.395864255957744e-7,0.30436898911693994,0.418,0.231,0.006107461864340002
TNNI2,3.399772053933934e-7,0.4409485927606098,0.583,0.476,0.006114490039000181
SEMA6A,3.428408804266489e-7,0.28551550024434014,0.444,0.26,0.00616599323447328
MAPK6,3.4395345451162546e-7,0.2959976041758373,0.406,0.221,0.006186002879391584
NLGN4X,3.561782016725313e-7,0.27709815882025346,0.322,0.149,0.0064058649570804755
AHI1,3.568332453095374e-7,0.2839434110911845,0.403,0.216,0.006417645916892031
RPS6,3.5708893751573024e-7,-0.2504928848346073,0.998,1,0.0064222445412204085
TSPAN3,3.5906931906033465e-7,0.2864350220387233,0.953,0.933,0.006457861703300118
DHX30,3.6234228808581216e-7,0.30691440140200976,0.534,0.351,0.006516726051223332
CELF1,3.628453917062646e-7,0.31004687019124677,0.548,0.351,0.0065257743698371685
CDKN2D,3.665208388512679e-7,0.4387083561326325,0.655,0.51,0.006591877286740053
FUT9,3.7531657066099206e-7,0.26397976529661615,0.282,0.115,0.006750068523337942
TPD52L2,3.758970037230794e-7,0.3198831994129302,0.554,0.37,0.0067605076119595835
ANKRD10,3.8692328182845827e-7,0.30346020069070967,0.578,0.394,0.006958815223684822
MED10,3.901814097208873e-7,0.2695707471093219,0.36,0.183,0.007017412653830158
SNHG9,3.9772740325635e-7,0.29195849605272783,0.661,0.471,0.007153127347565455
CNP,4.0266880480768456e-7,0.2812012490677841,0.431,0.24,0.007241998454466206
SRSF6,4.1488541338768175e-7,0.285066332393792,0.621,0.404,0.007461714159777456
RUSC2,4.166767791836552e-7,0.32664747609370676,0.464,0.279,0.007493931873618039
IK,4.20121472025359e-7,0.29567838448500083,0.492,0.298,0.007555884674376082
KPNB1,4.290597285327173e-7,0.2977651442420406,0.484,0.293,0.0077166392176609205
BMERB1,4.3768148332520355e-7,0.333503877088815,0.62,0.476,0.007871701477603786
HTR1D,4.3825914656878266e-7,-0.25136029833389867,0.114,0.245,0.007882090751039557
MAGEF1,4.4528760980017153e-7,0.27506790224059063,0.527,0.337,0.008008497662256085
CDK5R1,4.4648588716666636e-7,0.3850365278141987,0.549,0.38,0.008030048680692495
MDH1,4.511892989459559e-7,0.31379937155501825,0.794,0.659,0.008114639541543017
NPTN,4.519673565567157e-7,0.3366498913522311,0.647,0.471,0.008128632907672533
THSD4,4.5261219993669097e-7,0.51391274936165,0.651,0.476,0.008140230415861387
ELAVL2,4.5902902526039186e-7,0.30667590810681844,0.406,0.226,0.008255637019308147
SEC31A,4.598233450018096e-7,0.28089956321601445,0.422,0.236,0.008269922859857545
CELSR2,4.793597227424824e-7,0.30741511926425164,0.442,0.26,0.008621284613523546
ZYX,4.800362625574893e-7,0.3060438920888737,0.592,0.399,0.008633452182096445
GPRIN1,4.941927600345485e-7,0.29387373492970015,0.356,0.178,0.008888056789221355
CBX3,4.958662193706671e-7,0.3053746778031655,0.694,0.553,0.008918153955381447
PITHD1,5.15241881925059e-7,0.3059742286474014,0.532,0.361,0.009266625246422187
MRFAP1L1,5.206811287684551e-7,0.30019806107098035,0.542,0.361,0.009364450100900664
BMPR2,5.220070659371054e-7,0.28599873422671407,0.524,0.341,0.00938829708087884
CPEB2,5.223534177638648e-7,0.29731979926524005,0.349,0.173,0.009394526218483109
GLRA3,5.243307488751491e-7,-0.2941532354872326,0.144,0.279,0.009430088518519557
RPS3,5.257015198099759e-7,-0.25410523161731735,0.993,0.995,0.009454741833782417
MOAP1,5.294178486176905e-7,0.3490060685319256,0.597,0.438,0.009521580007389164
AP2M1,5.327765761734995e-7,0.29541625625140044,0.926,0.88,0.009581986722480389
AKT1,5.506547446475401e-7,0.2984307079789984,0.532,0.341,0.009903525582486009
HIP1R,5.567808913851249e-7,0.2938233060347555,0.396,0.212,0.010013704331561471
IPO5,5.698237038225703e-7,0.257043007793737,0.419,0.231,0.010248279313248926
CDC42EP4,5.727427717293217e-7,0.3203404387192701,0.475,0.293,0.010300778749551851
CXCR4,5.814104557077594e-7,0.3062475044018065,0.282,0.12,0.010456667045904052
EIF4A2,6.13469146447721e-7,0.2682324669868523,0.946,0.899,0.011033242598862262
NPEPPS,6.242554312521897e-7,0.2719885093086185,0.525,0.332,0.011227233931070632
MCL1,6.42516394140227e-7,0.2712139079257747,0.416,0.231,0.011555657348611983
AMH,6.486528021137263e-7,0.27299177432880595,0.353,0.178,0.011666020646015367
UPP1,6.525961882392968e-7,0.25764936882602124,0.267,0.106,0.011736942445483753
MT-ND3,6.608786482895121e-7,-0.48386219063544456,0.999,1,0.011885902489486875
EBF4,6.802440542603031e-7,0.2566778147678941,0.316,0.144,0.01223418931587155
MAPK10,6.84406273109086e-7,0.2794313657667944,0.452,0.26,0.012309046821866912
RETREG2,6.95998850298945e-7,0.304621169763708,0.654,0.49,0.012517539322626526
KIF3A,7.002263386004358e-7,0.27446444262619585,0.429,0.245,0.01259357069972884
C1QBP,7.044661152940574e-7,0.2605589431852277,0.451,0.255,0.012669823083563623
TERF2IP,7.227107152440236e-7,0.32759647023301874,0.722,0.577,0.012997952213663766
AKR1B1,7.483551405376757e-7,0.2889826967176622,0.529,0.341,0.013459167202570097
GP1BB,7.534031449835448e-7,0.26324307516533263,0.332,0.159,0.013549955562529054
G3BP2,7.761253100470134e-7,0.2962088468793903,0.583,0.409,0.013958613701195536
CLCN4,7.77234982201244e-7,0.2593884725289851,0.326,0.154,0.013978571154889374
ABHD6,7.803519431454922e-7,0.2584711360442796,0.258,0.101,0.014034629697471677
KCNQ2,7.813437018991246e-7,0.2906697544428069,0.441,0.26,0.014052466478655755
NSD2,8.246327450781377e-7,0.3066862604332897,0.538,0.375,0.014831019920230308
NBEA,8.246773109579819e-7,0.3045857375108168,0.403,0.221,0.014831821437579303
SF3B3,8.263002159492323e-7,0.27841371846138685,0.4,0.226,0.014861009383846943
FKBP1A,8.301750827979912e-7,0.2735047417559986,0.567,0.38,0.01493069886412187
MADD,8.426848190735372e-7,0.29778265937271436,0.465,0.284,0.015155686471037566
FBLL1,8.452437516631182e-7,0.3190263942742649,0.411,0.231,0.015201708873661181
VPS9D1,8.491363790468742e-7,0.2795716807276827,0.311,0.144,0.015271717777158031
DTX3,8.516416279354674e-7,0.2945895921280156,0.523,0.361,0.01531677467841938
INPP4A,8.543900843657337e-7,0.272709316238871,0.39,0.212,0.015366205667317721
VAMP2,8.564568826107834e-7,0.3207226421366014,0.735,0.553,0.015403377033754941
CDH2,8.721597074973388e-7,0.2890335666763518,0.682,0.481,0.01568579233933964
SOX2,8.744272597099159e-7,0.3590387481845987,0.516,0.351,0.015726574265882837
CNN3,8.759015924606851e-7,0.3534674505133224,0.75,0.62,0.01575309014040542
NCAM1,8.938719402408214e-7,0.3166272632885967,0.938,0.918,0.016076286845231172
SEC61A1,8.948635379644101e-7,0.31584388132997443,0.641,0.481,0.016094120730289915
PBX3,9.025855253077838e-7,0.30545812122497007,0.577,0.409,0.01623300067266049
ARF1,9.277061237159138e-7,0.26323568479546733,0.857,0.736,0.01668479463503071
C11orf49,9.323643302587279e-7,0.28089956321601445,0.417,0.236,0.01676857247970322
GPC2,9.38122971603913e-7,0.3206780022232081,0.399,0.226,0.016872141644296373
LAMP5,9.416044813969598e-7,0.26593946463581375,0.278,0.115,0.016934756597924323
C16orf58,9.42307238953034e-7,0.2507529808107887,0.316,0.144,0.016947395692570318
TOMM20,9.447372851796371e-7,0.27044329511092635,0.63,0.447,0.016991100073955774
MGAT5B,9.460479077716111e-7,0.25344044637820107,0.352,0.178,0.017014671621272424
PLXNA3,9.877988526836885e-7,0.3093180489696835,0.441,0.264,0.017765562365516137
TIMP1,9.902486094250169e-7,-0.27495009953109273,0.385,0.582,0.01780962124050893
SATB1,1.0156473287737093e-6,0.2689003275210482,0.33,0.163,0.018266417207995163
GLRA2,1.0238705643764558e-06,0.26032559178303843,0.304,0.139,0.018414312100310557
HIGD1A,1.0369162566032942e-6,0.27551253205906223,0.544,0.365,0.018648938875010245
ZMYND11,1.053600352870089e-6,0.2543632472297194,0.377,0.197,0.018949002346368548
PPP2R2B,1.0569178237681665e-6,0.3088667348386927,0.409,0.24,0.019008667060470476
PLEKHG4B,1.0600249814321184e-6,0.26727638195929804,0.29,0.125,0.01906454929105665
TARBP1,1.072865659267899e-6,0.30287128674912334,0.461,0.288,0.01929548888193316
CACNA1B,1.0917827309872035e-6,0.2622449810780721,0.292,0.13,0.019635712416804854
LPAR2,1.1377722767949524e-6,0.28034398765047586,0.363,0.192,0.020462834398157218
CYCS,1.1389563396503033e-6,0.2990211819818339,0.756,0.62,0.020484129768610707
VEGFB,1.1467936911094526e-6,0.2726016986090063,0.677,0.495,0.020625084534603506
DEGS1,1.1620746230385934e-6,0.2972484617103568,0.378,0.212,0.020899912095349103
CAPZA2,1.1718467590435094e-6,0.2587222545347453,0.408,0.226,0.021075663961397515
RAB14,1.1719946282550035e-6,0.2691107052081778,0.555,0.365,0.021078323389166237
MAP2K2,1.2163161602751962e-6,0.2772208897313675,0.654,0.486,0.021875446142549403
ABCA3,1.2446028518390691e-6,0.3260842533495284,0.527,0.37,0.02238418229032566
LINC00599,1.2516987973912907e-6,0.2625850989651636,0.256,0.101,0.022511802871082363
CHKA,1.257772741991873e-6,0.2660791190133361,0.423,0.24,0.022621042764723837
CDH13,1.2652434648605193e-6,0.2970794902714492,0.404,0.231,0.022755403715516438
EFNB3,1.2748442490227286e-6,-0.2779042451472207,0.92,0.971,0.022928073818673775
STMP1,1.290756201200105e-6,0.26587723524676055,0.595,0.409,0.023214250278583887
ITGB5,1.3342450611532392e-6,0.3030561688143845,0.336,0.168,0.02399639742484101
ARNT2,1.3626543990083299e-6,0.27926384011179395,0.378,0.207,0.024507339366164813
ATN1,1.3638640164900294e-6,0.28377860575352987,0.633,0.442,0.02452909433657318
NDUFB1,1.3796680263340102e-6,0.2730594626813345,0.921,0.851,0.024813329453617174
SNAP91,1.4435643387098084e-6,0.35893318872369806,0.499,0.346,0.025962504631695905
CRK,1.4708367297820334e-6,0.2848665463411699,0.372,0.202,0.02645299858512987
PTMS,1.4916045075315864e-6,0.25931413745884835,0.949,0.928,0.02682650706795558
NCDN,1.4918350546802259e-6,0.3009675762803845,0.547,0.389,0.02683065345842386
ENTPD6,1.524169825279035e-6,0.2778188279480314,0.406,0.226,0.027412194307643443
PAFAH1B3,1.543634054013591e-6,0.32253053849806834,0.544,0.375,0.027762258461434434
TNPO2,1.5437155929922768e-6,0.29994257087961984,0.452,0.284,0.027763724939966098
SPG7,1.5454546154405017e-6,0.25802456248622696,0.548,0.351,0.027795001258697424
RBM23,1.5880932897707557e-6,0.267800712345185,0.442,0.264,0.02856185781652704
TSPAN11,1.5882304946505323e-6,0.28574934335059643,0.327,0.163,0.028564325446289823
SMIM29,1.6533098701979818e-6,0.2628168634103685,0.377,0.207,0.029734778015510704
AP3S2,1.7106674958691974e-6,0.2539073276120555,0.372,0.207,0.030766354913207516
SEPTIN9,1.7148725639869084e-6,0.2603255917830387,0.511,0.322,0.030841983063304546
TFRC,1.7605211442327494e-6,0.26032559178303855,0.265,0.111,0.031662972779025994
HCN3,1.768808021174744e-6,0.2560714197630779,0.313,0.149,0.03181201226082777
H2AFZ,1.770925148599481e-6,0.25341215717038335,0.899,0.808,0.03185008879756167
MTMR4,1.8111575891533235e-6,0.27134003416975827,0.377,0.212,0.032573669240922525
NUMA1,1.823130538806199e-6,0.2598637076616328,0.629,0.447,0.032789002740429486
MAST2,1.8347806254368027e-6,0.26959904170679017,0.461,0.279,0.0329985295484809
ADNP,1.8380418794952811e-6,0.2608683460277641,0.511,0.322,0.033057183202722634
GCN1,1.8847703635399302e-6,0.2591106906241794,0.305,0.144,0.033897594988265646
PSMD4,1.9195382338955613e-6,0.2529852406000438,0.531,0.341,0.03452289513661167
RGS12,1.953348586990874e-6,0.2696634563623747,0.337,0.168,0.035130974337030864
CKM,1.9926564254856944e-6,0.38462076069422857,0.501,0.356,0.035837925812360213
THRAP3,2.0581653605984294e-6,0.2617448688683727,0.36,0.192,0.03701610401036275
UQCRFS1,2.062124794842866e-6,0.2533878768462998,0.704,0.553,0.037087314435248944
ARVCF,2.075086274778974e-6,0.2615983709047517,0.497,0.312,0.03732042665189985
THBS2,2.0753813135478456e-6,0.27997977340153835,0.23,0.087,0.037325732924158
ZNF711,2.0763238010974462e-6,0.2539654270035981,0.438,0.255,0.03734268356273757
IRGQ,2.1148821544135284e-6,0.2657800218751466,0.416,0.24,0.03803615554712731
HIGD2A,2.1215657676266796e-6,0.28434571582860146,0.525,0.341,0.03815636033076583
DNAJC5,2.1457593694874905e-6,0.2777449061361694,0.604,0.418,0.03859148226023252
NDUFB6,2.167623446263467e-6,0.27115636125481024,0.682,0.519,0.038984707681048454
PANK3,2.255338098113068e-6,0.30806786875917197,0.451,0.293,0.04056225569456353
SERINC1,2.2581862144013187e-6,0.316518247986483,0.894,0.889,0.040613479066007714
FNBP1L,2.2637895591596896e-6,0.3228043033315958,0.575,0.418,0.040714255221487014
SCAMP3,2.2762607419078617e-6,0.2781426565666439,0.448,0.274,0.040938549443212895
ELAVL4,2.3475741839217707e-6,0.30226286459561363,0.4,0.226,0.04222112169783305
VTA1,2.384943864582754e-6,0.2684065451060058,0.408,0.24,0.04289321540452083
UBE2H,2.408068903043671e-6,0.2681012197445577,0.536,0.361,0.04330911922124043
UBE2E3,2.4158965750616873e-6,0.284557671662069,0.774,0.673,0.04344989990248445
FIBP,2.4313548463252276e-6,0.2896522630525503,0.439,0.269,0.043727916911159216
NORAD,2.494805923909589e-6,0.25923222678876745,0.879,0.822,0.04486908454151396
FAM32A,2.518997914892299e-6,0.26975940894402606,0.483,0.312,0.045304177499337996
ATL1,2.530303050894971e-6,0.26820488521262453,0.335,0.173,0.04550750037034606
UBE2I,2.5335693178123187e-6,0.2767326603804443,0.535,0.361,0.04556624418085455
TCF12,2.5344523043216953e-6,0.2993649482399236,0.379,0.221,0.04558212469322569
MAPK8,2.5383460704741385e-6,0.25188730325210906,0.386,0.216,0.04565215407747738
HOXA10,2.5409112808577525e-6,0.3934520217942856,0.478,0.341,0.04569828938622668
CAND1,2.5675160158038408e-6,0.30428100198777264,0.491,0.317,0.04617677554423208
ID4,2.6152600240594295e-6,-0.30631292002386523,0.795,0.889,0.04703545153270884
CCT7,2.6956381248865884e-6,0.27529809871919897,0.684,0.534,0.048481051676085296
MRPS6,2.7355951513340397e-6,0.27540348459789477,0.523,0.346,0.0491996787967427
PLPPR2,2.74849302808927e-6,0.2695492468118964,0.561,0.365,0.049431647110185516
COX4I1,2.8024473649465897e-6,0.26941849583187905,0.973,0.942,0.050402015858564415
EZR,2.8346228894336007e-6,0.33526049675806424,0.525,0.356,0.05098069266646331
MYO5A,2.841004851087091e-6,0.28970661515536483,0.443,0.279,0.05109547224680133
DBNDD2,2.9508833664781484e-6,0.3035391262262017,0.461,0.288,0.0530716373461095
BRSK2,3.0703713314672566e-6,0.25637467981045403,0.304,0.149,0.05522062839643861
GDAP1L1,3.088492232913879e-6,0.28556691580915916,0.425,0.255,0.05554653280895611
MORF4L1,3.1086046062765797e-6,0.26864420507621367,0.933,0.894,0.05590825384388429
ARHGEF7,3.144573430494612e-6,0.29369589886896463,0.506,0.346,0.0565551531474456
HP1BP3,3.158739768505159e-6,0.25055244336361004,0.611,0.442,0.05680993473656529
MYCBP2,3.2118547683367184e-6,0.3029789920863722,0.444,0.284,0.05776520800853588
MIR100HG,3.275512347042376e-6,0.29453812500140397,0.542,0.389,0.05891008956155713
FAM181B,3.3170157623353445e-6,0.2881779602219633,0.339,0.178,0.05965652848560117
UPF3A,3.347959886690032e-6,0.2998916651072784,0.444,0.284,0.060213058562120225
DDX1,3.3621508859322303e-6,0.26832851688219944,0.477,0.312,0.060468283683491164
SDHA,3.406062511489844e-6,0.2626574090692256,0.445,0.279,0.06125803426914485
ITSN1,3.4259997221310203e-6,0.2927470694754162,0.486,0.317,0.0616166050025264
PSMA6,3.439368080291533e-6,0.25916446895103507,0.615,0.442,0.06185703492404322
TMEM130,3.448919178999738e-6,0.30568612518291416,0.545,0.389,0.06202881143431029
CHGA,3.473328579783165e-6,0.3218498614196762,0.382,0.226,0.06246781450740022
CACNA1A,3.521556171997536e-6,0.25127043349925693,0.31,0.154,0.06333518775337568
DIPK1B,3.579043836214806e-6,0.25483173964156913,0.485,0.312,0.06436910339432328
CARHSP1,3.5881586145903953e-6,0.27909204541594457,0.436,0.274,0.06453303268340826
CCT2,3.5995048766325353e-6,0.2736261863306705,0.58,0.404,0.06473709520623615
PLEKHB2,3.674818648138877e-6,0.29274706947541596,0.485,0.312,0.0660916133867777
DDX24,3.7110155276008333e-6,0.2676424440063847,0.683,0.495,0.06674261426390099
BEX5,3.7418617958799534e-6,0.36055785326503786,0.489,0.327,0.06729738439890096
PCBP1,3.755391242210585e-6,0.2609340671361702,0.795,0.688,0.06754071149115737
CEP170,3.7777832020646006e-6,0.2659801599126305,0.409,0.24,0.06794343088913184
NOL7,3.807500384982908e-6,0.26823078986838483,0.406,0.236,0.0684778944239176
CSPG5,3.84424508509605e-6,0.2671553555726753,0.411,0.245,0.06913874785545246
PITPNA,3.859604774616183e-6,0.28904310071199735,0.541,0.389,0.06941499187147204
UBE2S,4.062055873493866e-6,0.27101113982412117,0.543,0.37,0.07305607488478717
MYEF2,4.066896144152024e-6,0.3081771100450222,0.428,0.264,0.07314312715257415
