gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
PLPP3,1.6140852880190957e-14,0.3524294290197429,0.456,0.282,2.909227323125618e-10
NISCH,1.638739575934238e-14,0.31495068819003524,0.592,0.413,2.95366421166387e-10
ETFB,1.7911525966016127e-14,0.25348102414014784,0.274,0.115,3.2283734401147466e-10
UBA1,1.8249838866708178e-14,0.3523188897614331,0.715,0.593,3.289350957335482e-10
UNC45B,1.8677038294214073e-14,0.34261823929151236,0.413,0.244,3.3663493821491445e-10
TRA2B,1.9378038076532926e-14,0.27282913314748014,0.519,0.328,3.492697582914295e-10
ATXN10,1.9908992386522086e-14,0.2766079376976328,0.587,0.402,3.588396787746741e-10
NPDC1,2.0049400882951167e-14,0.2899723822805741,0.558,0.369,3.6137040151431183e-10
GHITM,2.0667548194710768e-14,0.31120373250001077,0.484,0.303,3.7251188866146686e-10
CDKN1C,2.240370893544964e-14,0.3771010666635284,0.68,0.557,4.038044498525443e-10
PHPT1,2.2743685765419116e-14,0.31385751694886976,0.818,0.721,4.0993219223591416e-10
ILF3,2.284827673598859e-14,0.336013373696444,0.72,0.592,4.118173398894584e-10
FLNA,2.3302993323531926e-14,0.290461514355403,0.808,0.713,4.2001315166333944e-10
LAMTOR5,2.4321279175302558e-14,0.3230507924528868,0.702,0.557,4.383667358556533e-10
NGRN,2.696672837534174e-14,0.28711150203805047,0.684,0.521,4.860483122371595e-10
LARP1,2.7638037692535015e-14,0.30179738080105684,0.426,0.249,4.981479913702511e-10
KIAA1755,3.0694162387405124e-14,0.2728400412523419,0.264,0.11,5.5323158287059e-10
DCXR,3.165035002139073e-14,0.3076507448073825,0.391,0.22,5.704659087855465e-10
MTFR1L,3.1824684147850885e-14,0.27577161428807856,0.369,0.19,5.736081070808643e-10
MYL6B,3.2195548088054034e-14,0.41185464987429854,0.888,0.803,5.802925587390859e-10
DDB1,3.5273362848863784e-14,0.32844161138040884,0.674,0.523,6.357670919879208e-10
MRPS25,3.631086074068348e-14,0.2737046582064804,0.316,0.151,6.544669539900791e-10
