gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
YWHAZ,5.966033994723732e-8,0.2716187409471267,0.902,0.839,0.0010729912139510632
LAMTOR5,5.990707347523999e-8,0.2909226348128269,0.702,0.567,0.0010774287164521913
IER2,6.08377355812609e-8,0.27150112608422594,0.326,0.171,0.0010941666744289772
PLPP3,6.280992352281725e-8,0.3113200717179273,0.46,0.295,0.001129636474557868
CHRNB1,6.300142239720224e-8,0.3014752480774084,0.389,0.232,0.0011330805818136822
INTS3,6.386438538584568e-8,0.27203147018492646,0.325,0.168,0.0011486009711644345
MYOZ1,6.430020416377753e-8,0.3028512278648244,0.305,0.158,0.0011564391718855388
JPT1,6.437198829546734e-8,0.26597880006266816,0.893,0.829,0.0011577302094939801
RBCK1,6.560563528065047e-8,0.2855704122864884,0.349,0.191,0.0011799173505224988
PDCD6,6.603778539106994e-8,0.2741753559576098,0.428,0.262,0.0011876895702583928
HMGCS1,6.633749673456025e-8,0.33676913029973543,0.619,0.497,0.0011930798787710662
IRAK1,6.77041393598867e-8,0.25206107955506835,0.246,0.104,0.0012176589463875622
PTPRM,6.894412656333876e-8,0.2512243597651964,0.264,0.117,0.0012399601162416476
CTNNA1,7.10861318428691e-8,0.27498680418025145,0.82,0.742,0.0012784840811940006
STARD7,7.11909417133082e-8,0.2713878408898931,0.545,0.359,0.001280369086713848
AC012146.1,7.64094992470409e-8,0.26797756840889075,0.283,0.134,0.0013742248439580305
THSD4,7.678934096903469e-8,0.2924006986009319,0.321,0.161,0.0013810562973280889
AHNAK,7.741564800369185e-8,0.2875408441067977,0.503,0.332,0.001392320429346398
MYL1,7.828090006011776e-8,0.2882074215650601,0.996,0.977,0.001407881987581218
GSTP1,7.875367925066474e-8,0.276264831018737,0.878,0.826,0.0014163849213232054
SESN3,7.90200776727487e-8,0.2982967230321196,0.583,0.433,0.0014211760969443854
SH3GLB2,8.028766944066672e-8,0.2938197276667837,0.36,0.201,0.001443973734890391
NDUFC2,8.349180919578335e-8,0.2993331121941798,0.774,0.671,0.0015016001883861635
RAB1A,8.402865773351708e-8,0.27530964665216584,0.62,0.47,0.0015112554093373047
EXOC7,8.659401240597162e-8,0.26475918755132777,0.418,0.245,0.0015573933131213995
CANX,8.933537682952452e-8,0.2574983368234498,0.751,0.628,0.0016066967522789985
TSC2,9.385801465888633e-8,0.3045328733664183,0.38,0.228,0.0016880363936400706
CYHR1,9.540184905840346e-8,0.2594520331817017,0.382,0.215,0.0017158022553153862
DNAJB6,9.620522617928948e-8,0.2548498977454329,0.397,0.228,0.0017302509928345214
SF1,9.668029914721769e-8,0.31227260989496575,0.653,0.534,0.00173879518016271
TMUB2,9.686472193956946e-8,0.2515799807458116,0.279,0.131,0.0017421120240831568
ATP6AP1,9.943076038563527e-8,0.29024427344295634,0.5,0.342,0.0017882622255356504
TRIP12,1.0006891767793824e-7,0.2873701394317486,0.399,0.245,0.0017997394844377192
NPLOC4,1.0104271423604523e-7,0.2837836109419821,0.353,0.198,0.0018172532155352735
TMOD1,1.0566484012340597e-7,0.26339255191105365,0.254,0.114,0.0019003821496194563
SH2B1,1.0690431071980192e-7,0.26556601488728543,0.322,0.168,0.0019226740282956374
SFRP2,1.0720840777988919e-7,-0.29022859021863323,0.548,0.715,0.001928143213921307
BEX4,1.0842661857252815e-7,0.2812736224897753,0.404,0.245,0.0019500527350269187
MYOM2,1.1084162192137521e-7,0.262074345606752,0.301,0.154,0.0019934865702559332
NDUFB6,1.1602571810046503e-7,0.26237625453683255,0.603,0.443,0.002086722540036864
LAPTM4B,1.1877092671557359e-7,0.31832856761436423,0.565,0.423,0.002136095116979591
NSUN5,1.1994797746102344e-7,0.2873701394317486,0.397,0.238,0.0021572643746365066
MAPK1,1.2648803470369097e-7,0.2657609525664614,0.31,0.158,0.0022748873041458823
TSPAN7,1.3060705091611375e-7,0.281926935929793,0.414,0.262,0.002348967810726306
PTDSS2,1.3598308379673265e-7,0.27037984431376827,0.282,0.138,0.002445655762084237
LINC02381,1.3902320281468183e-7,0.2791455718216044,0.318,0.164,0.0025003323026220525
CDC37,1.4031980648697236e-7,0.3106381450935094,0.587,0.45,0.002523651719668198
WASHC1,1.4630138629077532e-7,0.3075804422263737,0.642,0.517,0.002631230432439594
SGCA,1.471697786236897e-7,0.32667620916199636,0.581,0.419,0.0026468484685470595
SOD1,1.5808993380617534e-7,0.2702507313772058,0.715,0.577,0.0028432474595040634
MRPS21,1.5844718733815493e-7,0.3036797872045076,0.791,0.698,0.0028496726642767167
ARMCX6,1.600306431871983e-7,0.2548822604784961,0.428,0.262,0.0028781511177217614
KLC1,1.6083201038068332e-7,0.27165993840648595,0.644,0.487,0.0028925637066965896
NDUFA12,1.625293945882853e-7,0.26205191861030563,0.637,0.487,0.0029230911616703113
ANAPC11,1.687119114551997e-7,0.28426438975549406,0.729,0.591,0.0030342837275217664
ITM2C,1.7398109959693667e-7,0.26692257034750777,0.727,0.617,0.0031290500762509057
H1FX,1.7975356878891958e-7,0.26517580514779193,0.661,0.517,0.0032328679346687187
FYN,1.7977382117539632e-7,0.25251331398411725,0.459,0.295,0.0032332321738395026
TMEM258,1.8107636090397633e-7,0.2542126601335737,0.928,0.879,0.0032566583508580145
WDR13,1.8304218621891807e-7,0.28059821313048605,0.369,0.218,0.003292013719147241
VPS28,1.8804741209141354e-7,0.2834794392995603,0.616,0.456,0.0033820327064640727
CAV3,1.9549226423446578e-7,0.32339558296619586,0.533,0.376,0.003515928372256867
YPEL3,2.0002331822460786e-7,0.2967585560873033,0.365,0.215,0.0035974193782695725
TLE5,2.0221175575095844e-7,0.27585442967859164,0.831,0.721,0.0036367784271809874
ATP6AP2,2.114103515726923e-7,0.2530665497899211,0.411,0.245,0.003802215173034871
CTNND1,2.1797284828774087e-7,0.2504741051733968,0.417,0.252,0.003920241676455019
NDUFB10,2.2644950720411427e-7,0.28773481684262836,0.661,0.54,0.0040726943870659955
AQP1,2.3064871476718854e-7,0.284483909129157,0.25,0.111,0.004148217135087886
SOX2,2.3148600678124033e-7,0.2660727530463808,0.224,0.091,0.004163275831960607
NDUFA2,2.317036444587672e-7,0.2500135679608251,0.68,0.554,0.004167190045590928
RPAIN,2.488061143433529e-7,0.28794682157129226,0.493,0.332,0.004474777966465202
KLHL40,2.5178644335601607e-7,0.31063814509350934,0.394,0.248,0.004528379183757949
SRRT,2.563039779295174e-7,0.2521319127472215,0.336,0.185,0.00460962704306237
MRPL57,2.647064871579893e-7,0.2745315847181453,0.495,0.336,0.0047607461715364376
LINC00632,2.6818002661483755e-7,-0.30908769921110335,0.123,0.238,0.004823217778667854
AP2M1,2.717077007064433e-7,0.2653825470272153,0.77,0.671,0.0048866629972053825
SGSM3,2.794285151534019e-7,0.2865839418775197,0.336,0.191,0.005025521845033933
SLF2,2.880966180511488e-7,0.28552731266914944,0.367,0.221,0.005181417675649911
HOXB3,2.901832101571638e-7,0.2547096690804566,0.303,0.158,0.0052189450346765915
SLC38A10,2.944951773592465e-7,0.2783452441171287,0.378,0.235,0.005296495764806048
BLOC1S1,3.1157291150691915e-7,0.2790822873233587,0.689,0.54,0.0056036388134519406
OAZ2,3.4352412836400996e-7,0.2834280432367601,0.495,0.336,0.006178281448626719
PRNP,3.4636114058641054e-7,0.26794884972887234,0.516,0.366,0.006229305113446593
CYTH2,3.5864846864213933e-7,0.2707547488264818,0.313,0.171,0.006450292708528876
LENG8,3.590071175802427e-7,0.25478298926274967,0.339,0.185,0.006456743009680665
APBB1,3.595041474506323e-7,0.25419039340042326,0.329,0.181,0.006465682091899622
GBF1,3.627982212674523e-7,0.26669479750591213,0.393,0.238,0.00652492600949513
PPP1CA,3.71294825940456e-7,0.2938537200114373,0.592,0.453,0.006677737444539101
SLC25A6,4.003865734757343e-7,-0.2500027358327257,0.906,0.94,0.007200952523961082
METRN,4.0186575733014147e-7,0.33627839373270163,0.613,0.5,0.007227555645582594
CDKN1C,4.1374692156446684e-7,0.3395422935860519,0.679,0.581,0.007441238384336936
GABPB1-AS1,4.1410732253715946e-7,0.2671558486438817,0.296,0.158,0.007447720195830813
IST1,4.161492953006671e-7,0.2554643703460374,0.46,0.305,0.007484445075982498
PTP4A3,4.175384763241879e-7,0.28278357242662866,0.375,0.221,0.007509429496690519
LRRN1,4.409296545009973e-7,0.27589540296906623,0.512,0.346,0.007930119836200436
UBE2H,4.595591136002596e-7,0.2866446552615084,0.439,0.289,0.00826517065810067
CYC1,4.845359869563764e-7,0.2537022717041214,0.493,0.336,0.00871437972541043
MAP4K4,4.971290099717998e-7,0.28494368340645015,0.506,0.356,0.00894086524434282
PAFAH1B1,4.973679366410926e-7,0.2707482760765928,0.511,0.352,0.00894516234049005
TIMM44,5.037943426086139e-7,0.2829458849334245,0.295,0.158,0.009060741251815921
SPATS2L,5.247857584088223e-7,0.2790756912323761,0.509,0.352,0.009438271864982669
RAC1,5.307469248413255e-7,0.2623349715745622,0.583,0.443,0.009545483443271238
VGLL4,5.404122872179844e-7,0.27942044941429817,0.432,0.282,0.00971931498561545
ERBB3,5.488311646687244e-7,0.2882830957072491,0.355,0.215,0.009870728496567008
COL5A3,5.706615281523622e-7,0.2565946445651465,0.303,0.161,0.010263347583820233
MRPL33,5.820658108727837e-7,0.27550813769859694,0.557,0.419,0.010468453608547014
SIRT2,5.920185717096133e-7,0.2927760583118796,0.473,0.332,0.010647454012197395
RHOT2,5.927578175039986e-7,0.2524951186992318,0.409,0.258,0.010660749347809416
DCHS1,5.980342999146786e-7,0.2814917994339925,0.409,0.265,0.010755646883965495
PPP2CA,6.107830400208691e-7,0.2613079110846681,0.41,0.258,0.010984932974775331
TRAK1,6.187016791170101e-7,0.259950351129357,0.368,0.218,0.011127349698919427
BMP1,6.813685982101488e-7,0.2961853318937035,0.377,0.238,0.012254414238809528
ANKRD11,6.910610259483119e-7,0.25951532454765075,0.382,0.232,0.01242873255168039
COPA,7.363027175517702e-7,0.25879921357389124,0.49,0.342,0.013242404375168588
HSPB2,7.54653150314264e-7,0.2870980362333371,0.594,0.433,0.013572436908402038
COX6A1,8.00415527927721e-7,0.26008869175820726,0.818,0.738,0.014395473269780062
PHPT1,8.744182147058974e-7,0.2695231308155437,0.818,0.715,0.015726411591485565
CDV3,9.101456483064157e-7,0.2737888089161151,0.53,0.372,0.01636896948479089
HECTD1,9.363624039659552e-7,0.26177356481948744,0.321,0.185,0.016840477835327706
LRRC41,9.429548925020442e-7,0.25151445284441354,0.34,0.198,0.016959043741649266
STAC3,9.452483658610378e-7,0.3080452184753093,0.494,0.366,0.017000291860010765
GPSM1,9.783720446551902e-7,0.2798722234021098,0.341,0.205,0.017596021223123596
ATP6V0B,9.91467015838939e-7,0.2710699939474812,0.56,0.433,0.017831534279863316
NBL1,1.0109332061505843e-6,0.2786233981630845,0.361,0.218,0.01818163371261826
TUBGCP6,1.0126372589130057e-6,0.2522667276801679,0.29,0.158,0.018212281101550407
SERINC1,1.0610681582271063e-6,0.2757753182910394,0.582,0.446,0.019083310825714506
LSM7,1.1560568774789906e-6,0.2726217951004377,0.774,0.678,0.020791682941459645
NPM1,1.2044921034152282e-6,-0.27346289351373976,0.926,0.963,0.021662790479922877
PSMD2,1.2336773836503665e-6,0.2505525627668763,0.532,0.369,0.02218768774495184
CSNK1D,1.2957006459352877e-6,0.2591519757165397,0.367,0.228,0.02330317611714615
TPD52L2,1.4534705887972636e-6,0.2902163723639847,0.444,0.309,0.026140668539518786
APOBEC2,1.5580489097686494e-6,0.3335540073099613,0.369,0.235,0.02802150964218916
TTC3,1.6686762390501656e-6,0.261020437282516,0.785,0.718,0.03001114215931723
MDH2,1.734377284522278e-6,0.26210720021297007,0.537,0.389,0.03119277546213317
AC009041.2,1.7479600355147942e-6,0.2833489484236229,0.419,0.279,0.03143706123873358
AC020909.2,1.7510201718844685e-6,0.2828195008793024,0.569,0.419,0.03149209779134216
IGFBP3,1.9261060189888967e-6,0.3173003330853872,0.6,0.453,0.034641016751515305
NDUFC1,1.9481136349322662e-6,0.260270855182017,0.679,0.581,0.03503682372425681
SPCS3,2.0418012278620555e-6,0.2602320740997618,0.357,0.221,0.03672179508309907
AKT2,2.0780216666206955e-6,0.2527750494018187,0.37,0.228,0.03737321967417321
HIF3A,2.114439313494147e-6,0.25308338424823856,0.299,0.168,0.03802819105319223
LONP1,2.169982290292798e-6,0.26830838414220887,0.384,0.245,0.039027131490915974
UGP2,2.1886806847604036e-6,0.2544814750937837,0.498,0.352,0.03936342211541586
TM9SF3,2.4110173873245626e-6,0.2544296646526156,0.435,0.289,0.04336214771103226
CDC25B,2.787476773090945e-6,0.2956978828938559,0.439,0.309,0.050132769764040644
RAPGEF1,2.9081683832398007e-6,0.2699313380798277,0.395,0.262,0.05230340837256781
ADGRA2,2.9863704765813254e-6,0.2789688695443584,0.408,0.268,0.053709873021315135
INPPL1,2.9882298242276035e-6,0.2805630058392474,0.491,0.352,0.05374331338873345
IMPAD1,3.018264030569554e-6,0.25035892778400626,0.36,0.225,0.054283478589793425
SEC13,3.0437671150478974e-6,0.26326459145868086,0.43,0.289,0.054742151564136435
SEPTIN4,3.156755247222414e-6,0.3274372377862448,0.466,0.346,0.056774243121295115
KDM1A,3.2292252054236386e-6,0.25785253501516464,0.418,0.275,0.05807761531954414
GNB2,3.731963357392634e-6,0.25190987426415323,0.627,0.493,0.06711936098270653
STUB1,3.764469766763447e-6,0.25969587583264814,0.42,0.285,0.06770398875524059
ANXA6,3.798737723591674e-6,0.2618443424112249,0.662,0.544,0.06832029795879625
EIF4H,3.925038965085052e-6,0.25203113165755353,0.61,0.49,0.07059182578705465
NCAM1,3.969995028086902e-6,0.25134506912388677,0.674,0.554,0.07140036058014293
POLR2A,4.059582247440882e-6,0.2680753096831402,0.391,0.262,0.07301158672022426
DDT,4.274514348701698e-6,0.2633770048743884,0.512,0.379,0.07687714056140003
ITGB1,4.332623782550387e-6,0.2665198087203393,0.559,0.43,0.0779222387291687
MT-ND4L,4.512418950434217e-6,-0.2561979695574904,0.447,0.594,0.08115585482355939
SMPX,4.564452685700922e-6,0.27893609453023605,0.612,0.47,0.08209168155233108
JUND,5.2311643348868575e-6,0.2517701256283208,0.664,0.554,0.09408249056294013
FAM160B2,5.43875700456069e-6,0.2518564100260201,0.351,0.221,0.097816044727024
PEG10,5.5447642903257906e-6,0.25079391716835864,0.868,0.799,0.09972258576150934
OTUB1,5.952148057919382e-6,0.28377241289300553,0.427,0.305,0.10704938282168008
PIN4,6.088403088173764e-6,0.25402668022845576,0.43,0.289,0.10949992954080515
NDUFB3,6.7037902550568656e-6,0.2512243597651962,0.65,0.53,0.12056766773719772
SSU72,6.7222177598780855e-6,0.25187303275593753,0.474,0.339,0.12089908641140737
CHPF,7.284046789245309e-6,0.26754407919261247,0.564,0.443,0.1310035815045769
SERPINB6,9.183327297087217e-6,0.2655200005546231,0.344,0.225,0.1651621414381136
COL4A1,9.301900168705361e-6,0.3377835988864195,0.716,0.614,0.1672946745341659
C1QL1,1.0228077158840323e-5,0.3501481601009353,0.441,0.332,0.1839519677017432
NKAIN4,1.0318091951990844e-5,0.2696932281157256,0.494,0.376,0.1855708837565553
S100A13,1.1174663983268395e-5,0.2510337728841253,0.437,0.305,0.20097633173908208
MEF2C,1.1712173229246806e-5,0.2704592714717753,0.764,0.678,0.21064343552800383
DMPK,1.1969439921022462e-5,0.26067588438923445,0.354,0.228,0.21527037697958898
ATP6V0E1,1.2357004729515464e-5,0.2525190397255983,0.45,0.326,0.22224073006033562
GAP43,1.390156493980576e-5,0.27130467166029126,0.452,0.329,0.25001964544240657
MYL12A,1.624746516654566e-5,0.25026697222891336,0.578,0.46,0.29221066102032367
HLA-C,2.3369168961443604e-5,0.2708445552344839,0.274,0.164,0.42029450377156324
YBX3,2.3474737207849975e-5,0.2697024492953074,0.615,0.507,0.4221931486831818
FGFR4,2.633221876419467e-5,0.26131708797945413,0.338,0.225,0.47358495447404114
WIPF3,1.4012357017657048e-4,0.2614919259623921,0.398,0.292,1
COX6A2,2.2393830811862046e-4,0.2717481165473881,0.356,0.258,1
